music_id,title,album,artist,lyrics,genre,album_path,public_dt,embed_link,yt_link,feeling
35485544,Cookie,NewJeans 1st EP 'New Jeans',NewJeans,"내가 만든 쿠키<br>너를 위해 구웠지 <br>But you know that it ain’t for free, yeah <br>내가 만든 쿠키 <br>너무 부드러우니 <br>자꾸만 떠오르니 <br>널 choco-chip으로 <br>Sprinkle로<br>입맛 버리게 만들고 싶어<br>숨기고 있지만 널 더 보고 싶어 <br>If you want it <br>You can get it<br>If you want it <br>네 목소리를 또 들려줘 boy <br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>내가 만든 쿠키<br>너에게는 독이지<br>네 마음속을 녹이지 <br>So good, yeah <br>Looking at my cookie <br>역시 향기부터 다르니 (Taste it)<br>한입은 모자라니<br>널 choco-chip으로 <br>Sprinkle로<br>정신 못 차리게 만들고 싶어<br>숨기고 있지만 널 더 보고 싶어 <br>If you want it <br>You can get it<br>If you want it <br>네 목소리를 또 들려줘 boy<br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>Bet you know<br>Bet you know <br>Bet you know I<br>레시핀 없어 딴 데서는 못 찾아 <br>Take it <br>Don't break it <br>I wanna see you taste it <br>Sugar, got sugar <br>난 재료 안 아끼지 <br>Bet you know <br>Bet you know <br>Bet you know I<br>네 다이어트를 망치고 싶어 나 <br>Take it <br>Don’t break it <br>I wanna see you taste it <br>Sugar, got sugar <br>Bet you want some <br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>식사는 없어 배고파도 <br>음료는 없어 목말라도 <br>달콤한 맛만 디저트만 만 <br>원하게 될 거 알잖아 <br>Yeah yo<br>Yeah yo<br>Mm mm <br>Yeah yo<br>Yeah yo<br>Mm mm <br>내가 만든 쿠키 <br>Come and take a lookie <br>우리 집에만 있지 놀러 와 <br>얼마든지 굽지 <br>그런데 너 충치 <br>생겨도 난 몰라 <br>내가 만든 쿠키 <br>Come and take a lookie <br>우리 집에만 있지 놀러 와<br>얼마든지 굽지 <br>그런데 너 충치 <br>생겨도 난 몰라",댄스,https://cdnimg.melon.co.kr/cm2/album/images/110/11/565/11011565_20220801102637_500.jpg?1d674a44faffa0ebd34d86c182463171/melon/resize/282/quality/80/optimize,2022/08/01,https://www.youtube.com/embed/VOmIplFAGeg,https://www.youtube.com/results?search_query=Cookie,신남
36312416,밤이 무서워요 (Lonely Night),밤이 무서워요 (Lonely Night),주주 시크릿,"지워도 외우고 있는 번호와<br>눈 감아도 선명한 그 얼굴을<br>잊을 수 있게 없어질 수 있게 해줘<br>나쁜 사람이 되고 싶었는데<br>생각보다 난 독하지 못해<br>오늘도 이래 어젯밤처럼 이래<br>내 맘이 맘이 맘이 맘이 맘대로<br>약속을 어기고 자꾸 그댈 찾아<br>고장 난 인형처럼 왜 멈추질 못해<br>이 밤이 밤이 밤이 밤이 무서워<br>기어코 추억을 다시 그리는 나<br>내일 후회할 텐데, 부어있을 텐데<br>나 같은 애는 나도 이해 안 돼<br>생각보다 난 그댈 못 잊어<br>내가 질리게 내가 미워하게<br>그대가 완전히 나쁜 사람이 되어 줘요<br>내 맘이 맘이 맘이 맘이 맘대로<br>약속을 어기고 자꾸 그댈 찾아<br>고장 난 인형처럼 왜 멈추질 못해<br>이 밤이 밤이 밤이 밤이 무서워<br>기어코 추억을 다시 그리는 나<br>내일 후회할 텐데, 부어있을 텐데<br>어려운 말은 그만 해요<br>내가 기대할 수 없게 해요<br>그대 앞에선 난 단순해져<br>배려하지마<br>밤이 밤이 이 밤이 밤이 (무서워)<br>맘이 맘이 이 맘이 맘이 (맘대로)<br>밤이 밤이 이 밤이 밤이 (무서워)<br>맘이 맘이 이 맘이 맘이<br>이 밤이 밤이 밤이 밤이 무서워<br>누군가 내 마음에 불을 켜줘요<br>그대가 아니라면 더욱 좋을 것 같아<br>",댄스,https://cdnimg.melon.co.kr/cm2/album/images/112/09/910/11209910_20230323192006_500.jpg?50a0e4680267e021cba6ac71d7db9416/melon/resize/282/quality/80/optimize,2023/03/25,https://www.youtube.com/embed/IzOjUXa-nFA,https://www.youtube.com/results?search_query=밤이+무서워요+(Lonely+Night),슬픔
33655994,Weekend,Weekend,태연 (TAEYEON),가장 가까운 바다<br>혼자만의 영화관<br>그냥 이끌리는 대로 해도 괜찮으니까<br>Every morning 울린<br>Beep beep beep beep 소리<br>귀에 윙윙윙 맴도는<br>나를 재촉하던 모닝콜 없이 일어나<br>Cheese cake 한 입<br>유리컵 한가득<br>내린 커피 한 잔<br>아이스로 할래 아주 여유롭게<br>문득 시곌 보니<br>벌써 시간은 열두시<br>그래도 아주 느긋해<br>그리곤 하품 한 번<br>한껏 기지개도 켜고<br>생각해 오늘 뭐 할까<br>창문 너머 계절에 시선이 닿은 그 순간<br>쏟아지는 햇살 내 맘을 두드려<br>내게 손짓하는 싱그러운 바람 타고서<br>떠나볼래 When the weekend comes<br>I can do whatever I want<br>바람 따라 흩어진 cloud<br>더 자유롭게 we can go<br>가장 가까운 바다<br>혼자만의 영화관<br>그냥 이끌리는 대로 해도 괜찮으니까<br>훌쩍 떠나보는 drive<br>뚜벅 걸어도 좋아<br>뭐든 발길 닿는 대로 지금 떠나보려 해 oh<br>하루쯤 세상의 얘길 무시한 채<br>내가 나의 하루를 조립해 보려 해<br>더는 no no stress 고민 안 할래<br>Move it right left right 내 맘대로<br>가본 적도 없는 길 뭐가 있든지<br>I don’t need a map<br>when I roll the streets<br>이어 가보는 이윤 for a little fun<br>계속 up up up 좀 더 올라가<br>한쪽 길모퉁이 따라 맘대로 자라난<br>조그만 이름 모를 꽃<br>한참을 바라보다 뜨거운 햇살을 피해<br>벤치에 잠깐 앉아 봐<br>느려지는 걸음 그림자의 속도를 따라<br>함께 걷는 태양과 발을 맞추고<br>뒤이을 달빛을 따라 돌아오고 싶은 걸<br>떠나볼래 When the weekend comes<br>I can do whatever I want<br>바람 따라 흩어진 cloud<br>더 자유롭게 we can go<br>아무 계획이 없어서 완벽한 plan<br>우연히 찾아낸 secret place<br>그곳에 두고 와 나만의 작은 짐<br>골목길 끝을 돌아 만나게 될<br>기분 좋은 surprise 또 설렘<br>두근두근 온종일<br>고소한 향기의 coffee shop<br>눈에 들어오는 예쁜 옷<br>Do it for the weekend<br>do it for the weekend<br>맘에 들어오는 걸 더는 망설이긴 싫은 걸<br>그래도 돼 When the weekend comes<br>I can do whatever I want<br>바람 따라 흩어진 cloud<br>더 자유롭게 we can go<br>가장 가까운 바다<br>혼자만의 영화관<br>그냥 이끌리는 대로 해도 괜찮으니까<br>훌쩍 떠나보는 drive<br>뚜벅 걸어도 좋아<br>뭐든 발길 닿는 대로 지금 떠나보려 해 oh <br>,댄스,https://cdnimg.melon.co.kr/cm2/album/images/106/45/654/10645654_20210706155154_500.jpg?25112f5d01b0377eff75df038c9b0c9b/melon/resize/282/quality/80/optimize,2021/07/06,https://www.youtube.com/embed/RmuL-BPFi2Q,https://www.youtube.com/results?search_query=Weekend,신남
34626109,INVU,INVU - The 3rd Album,태연 (TAEYEON),Falling in love<br>너에겐 난 Option<br>시작부터 다른 너와 나<br>깨지는 Heart<br>빗나간 네 Mention<br>익숙하거든<br>I think I lost my mind<br>But It’s my kind of love<br>아끼지 않고 다<br>쏟아내고는 주저앉아<br>문득 어느 순간<br>지친 내가 보여<br>애쓰고 있지만<br>So I can’t love you<br>Even though I do<br>밀어내 봐도<br>난 너를 못 이겨<br>날 버리고<br>날 잃을수록<br>넌 반짝이는 아이러니<br>So I N V U<br>I N V U<br>I N V U<br>기대지 마<br>기대하지도 마<br>몇 번을 되뇌고 되�R도<br>그 손길 한 번에<br>무너지는 날 볼 때<br>네 기분은 어때<br>I guess I lost my mind<br>Yeah It’s my kind of love<br>늘 처음인 것처럼<br>서툴러서 또 상처가 나<br>무뎌지기 전에<br>아물기도 전에<br>잔뜩 헤집어놔<br>So I can’t love you<br>Even though I do<br>밀어내 봐도<br>난 너를 못 이겨<br>날 버리고<br>날 잃을수록<br>넌 반짝이는 아이러니<br>So I N V U<br>I N V U<br>I N V U<br>식은 온기<br>부서진 맘이<br>자꾸 날 할퀴어<br>아파도 못 멈춰<br>So when you leave<br>Please make it easy<br>Cause I N V U<br>I N V U<br>I N V U<br>I N V U<br>I N V U,댄스,https://cdnimg.melon.co.kr/cm2/album/images/108/63/559/10863559_20220214160739_500.jpg?42c2b52a394ac94dad21d64aec2c577d/melon/resize/282/quality/80/optimize,2022/02/14,https://www.youtube.com/embed/AbZH7XWDW_k,https://www.youtube.com/results?search_query=INVU,불안함
34997078,That That (prod. & feat. SUGA of BTS),싸다9,싸이 (PSY),20 22 <br>PSY Coming back (이리 오너라)<br>Long time no see huh? <br>오래간만이지 huh? <br>우리 다시 웃고 울고 지지고 볶고 <br>Let’s get loco<br>Pandemic's over uh <br>그래 기분이 오져 uh <br>다시 그분이 오죠 uh <br>Everybody say <br>뻑적지근해 <br>걸쩍지근해 <br>시끌벅적거리네 <br>너무 좋아 북적거리네 <br>동서남북 Aye<br>강남강북 Aye <br>싹 다 모여 Throw yo hands in the air<br>I say yeah<br>Can you feel it?<br>Can you feel it? <br>Oh oh woo yeah Oh woo oh <br>Can you feel it?<br>Can you feel it?<br>Oh oh woo yeah Ah <br>준비하시고 (Go) 쏘세요 (Oh) <br>That that I like that (Like that)<br>기분 좋아 Babe (Babe) <br>흔들어 좌 우 위 아래로 (Sing it)<br>One two three to the four (Sing it)<br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo <br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that<br>야 내가 뭐 하는 사람인지 까먹었지? <br>That that I like that (Like that)<br>시간이 지나도 변함없이 <br>That that I like that (Like that) <br>I don't care I don't care that I like that <br>That that I like that (Like that)<br>내가 바라보고 바라왔던 사람들아 <br>모두 다 Ready set go<br>되려 늘어난 맷집 때리던 분이 불편하겠지<br>너네 바람대로 망할 거라 고사 지낸 <br>사람들을 모아다가 가볍게 때찌<br>적당히 하라고 Oh oh oh <br>그냥 닥치고 다 같이 놀아보자고 Oh oh oh   <br>민윤기와 박재상 <br>Can you feel it?<br>Can you feel it? <br>Oh oh woo yeah Oh woo oh <br>Can you feel it?<br>Can you feel it?<br>Oh oh woo yeah Ah <br>준비하시고 (Go) 쏘세요 (Oh)<br>That that I like that (Like that)<br>기분 좋아 Babe (Babe) <br>흔들어 좌 우 위 아래로 (Sing it)<br>One two three to the four (Sing it)<br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo <br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo<br>Do what you wanna <br>Say what you wanna <br>Do what you wanna (Say what?)<br>That that I like that babe <br>Do what you wanna <br>Say what you wanna <br>Do what you wanna (Say what?)<br>That that I like that babe <br>That that I like that,댄스,https://cdnimg.melon.co.kr/cm2/album/images/109/37/474/10937474_20220428225312_500.jpg?cbc115ca0a2db2fed082e94f5862e8bd/melon/resize/282/quality/80/optimize,2022/04/29,https://www.youtube.com/embed/8dJyRm2jJ-U,https://www.youtube.com/results?search_query=That+That+(prod.+&+feat.+SUGA+of+BTS),신남
33487342,Next Level,Next Level,aespa,"I’m on the Next Level Yeah<br>절대적 룰을 지켜<br>내 손을 놓지 말아<br>결속은 나의 무기<br>광야로 걸어가<br>알아 네 Home ground<br>위협에 맞서서<br>제껴라 제껴라 제껴라<br>상상도 못한 Black out<br>유혹은 깊고 진해<br>(Too hot too hot)<br>맞잡은 손을 놓쳐<br>난 절대 포기 못해<br>I’m on the Next Level<br>저 너머의 문을 열어<br>Next Level<br>널 결국엔 내가 부셔<br>Next Level<br>KOSMO에 닿을 때까지<br>Next Level<br>제껴라 제껴라 제껴라<br>La la la la la la<br>La la la la la la<br>La la la la la la<br>La la la la la<br>I see the NU EVO.<br>적대적인 고난과 슬픔은<br>널 더 Popping 진화시켜<br>That’s my naevis It’s my naevis<br>You lead, we follow<br>감정들을 배운 다음<br>Watch me while I make it out<br>Watch me while I work it out<br>Watch me while I make it out<br>Watch me while I work it out<br>Work it work it work it out<br>감당할 수 없는 절망도<br>내 믿음을 깨지 못해<br>더 아픈 시련을 맞아도<br>난 잡은 손을 놓지 않을게 Oh<br>절대로 뒤를 돌아보지 말아<br>광야의 것 탐내지 말아<br>약속이 깨지면<br>모두 걷잡을 수 없게 돼 <br>언제부턴가 불안해져 가는 신호<br>널 파괴하고 말 거야<br>(We want it)<br>Come on!<br>Show me the way to KOSMO Yeah<br> <br>Black Mamba가 만들어낸 환각 퀘스트<br>aespa, ae를 분리시켜놓길 원해 그래<br>중심을 잃고 목소리도 잃고 비난받고<br>사람들과 멀어지는 착각 속에<br>naevis 우리 ae, ae들을 불러봐<br>aespa의 Next Level “P.O.S”를 열어봐<br>이건 REAL WORLD 깨어났어<br>We against the villain<br>What’s the name?<br>Black Mamba<br>결국 난 문을 열어<br>그 빛은 네겐 Fire<br>(Too hot too hot)<br>난 궁금해 미치겠어<br>이다음에 펼칠 Story<br>Huh!<br>I’m on the Next Level<br>저 너머의 문을 열어<br>Next Level<br>널 결국엔 내가 부셔<br>Next Level<br>KOSMO에 닿을 때까지<br>Next Level<br>제껴라 제껴라 제껴라<br>I’m on the Next Level<br>더 강해져 자유롭게<br>Next Level<br>난 광야의 내가 아냐<br>Next Level<br>야수 같은 나를 느껴<br>Next Level<br>제껴라 제껴라 제껴라<br>Huh!",댄스,https://cdnimg.melon.co.kr/cm2/album/images/106/09/232/10609232_20210517155130_500.jpg?eda48bcb5e6a2b2a9f40fc2a0463f47f/melon/resize/282/quality/80/optimize,2021/05/17,https://www.youtube.com/embed/4TWR90KJl84,https://www.youtube.com/results?search_query=Next+Level,신남
36105549,Poppy (Korean Ver.),Teddy Bear,STAYC(스테이씨),STAYC girls it’s going down<br>평소완 달라 너답지 않아 Yeah<br>걱정은 말고 Rush outside<br>Hurry up! yeah<br>거품 톡톡 터지는 Drink 이건 마치<br>멋대로 두근대는 My heart<br>Don't stop me<br>달콤하기만 한 감정과는 달라<br>숨이 막힐 듯이 가득 차올라<br>Give me more<br>멈춰 설 수 없는 이 떨림은 정말<br>This is what I'm looking for<br>(3. 2. 1 Go!)<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>이런 게 사랑 맞지?<br>짜릿하게 톡 쏘는<br>투명한 우리 사이<br>고민은 No no no<br>멋대로 흔들린 탄산 틀림없이<br>터질 것 같아 Poppy Poppy Love yeah<br>실망할 리 없어 I bet<br>언제든지 I am all set<br>시작한 건 절대 Don’t stop<br>난 지킬 약속만 하지 No lie<br>막 밀고 당기기보단<br>확실한게 더 좋은걸<br>지금 내 마음이 말하니까 Yeah<br>달콤하기만 한 감정과는 달라<br>숨이 막힐 듯이 가득 차올라<br>Give me more<br>멈춰 설 수 없는 이 떨림은 정말<br>I only know who I am hoo hoo<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>이런 게 사랑 맞지?<br>짜릿하게 톡 쏘는<br>투명한 우리 사이<br>고민은 No no no<br>멋대로 흔들린 탄산 틀림없이<br>터질 것 같아 Poppy Poppy Love yeah<br>거품과는 달라 사라지지 않아<br>녹아든 마음은 넘쳐흐르고 있어<br>맘을 두드리는 Every time<br>벗어날 수 없어 너에게 빠져<br>On my mind<br>Oh<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>Poppy Poppy<br>Pop Poppy Poppy Poppy Love Love<br>,댄스,https://cdnimg.melon.co.kr/cm2/album/images/111/65/170/11165170_20230214120544_500.jpg?0619c5ac703966bc0cde5402c9100deb/melon/resize/282/quality/80/optimize,2023/02/03,https://www.youtube.com/embed/74Owk2cieDQ,https://www.youtube.com/results?search_query=Poppy+(Korean+Ver.),편안함
30287019,롤린 (Rollin'),Rollin',브레이브걸스,그 날을 잊지 못해 babe<br>날 보며 환히 웃던 <br>너의 미소에<br>홀린 듯 <br>I'm fall in love<br>But 너무 쪽팔림에 <br>난 그저<br>한마디 말도 못해 babe <br>I wanna you <br>너의 눈빛은 <br>날 자꾸 네 곁을 맴돌게 해<br>Just only you <br>굳게 닫힌 내 맘이 <br>어느새 무너져버려 <br>Because of you<br>온통 너의 생각뿐이야 <br>나도 미치겠어<br>너무 보고 싶어 <br>매일 매일 매일<br>자꾸 초라해지잖아 <br>내 모습이<br>그대여 내게 말해줘 <br>사랑한다고<br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>하루가 멀다 하고 <br>Rolling in the deep <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>기다리고 있잖아 Babe <br>Just only you<br>기다리고 있잖아 Babe <br>Just only you<br>Hey I just wanna be with you<br>오늘 밤이 가기 전에<br>I can't feel you <br>조금 더 다가와 줘 <br>Tonight I'm ready for you<br>You wanna touch me I know<br>대체 뭘 고민해 빨리 안아<br>아닌 척 모르는 척 하다가<br>늦게 놓치고 후회 말아<br>I wanna you <br>너의 눈빛은 <br>날 자꾸 네 곁을 맴돌게 해<br>Just only you <br>굳게 닫힌 내 맘이 <br>어느새 무너져버려 <br>Because of you<br>온통 너의 생각뿐이야 <br>나도 미치겠어<br>너무 보고 싶어 <br>매일 매일 매일<br>자꾸 초라해지잖아 <br>내 모습이<br>그대여 내게 말해줘 <br>사랑한다고<br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>하루가 멀다 하고 <br>Rolling in the deep <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>기다리고 있잖아 Babe <br>Just only you<br>이제 와 숨기려 하지 마요<br>그대여 <br>아닌 척하지 마요<br>온종일 난 <br>그대 생각에 잠긴 채로<br>난 이대로 기다리고 있어요<br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>하루가 멀다 하고 <br>Rolling in the deep <br>Rollin' Rollin' Rollin' Rollin' <br>Rollin' Rollin' Rollin' Rollin' <br>기다리고 있잖아 Babe <br>Just only you<br>기다리고 있잖아 Babe <br>Just only you<br>,댄스,https://cdnimg.melon.co.kr/cm2/album/images/100/43/575/10043575_20210302112520_500.jpg?14e3da595ac1039c81615c20c729fc83/melon/resize/282/quality/80/optimize,2017/03/07,https://www.youtube.com/embed/PC2UEz2t08Q,https://www.youtube.com/results?search_query=롤린+(Rollin'),설렘
35333345,POP!,IM NAYEON,나연 (TWICE),"What's wrong?<br>홀릴 듯이 난 너를 자극해 (Pop pop pop) <br>Watch out! <br>설렌 듯이 네 부푼 맘이 터질 듯해 (Pop pop pop) <br>(Let’s start) 내 맘대로 Play it<br>(Won’t stop) 거침없이 Shake it <br>You know? 넌 내게 달려있단 것만 알아둬 <br>이미 넌 나를 벗어날 수가 없어 <br>떨린 그 눈빛, 티 나는 몸짓 Baby <br>터뜨리고 싶은 너 <br>설렘이 멎기 전에 <br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 터지길 원해 <br>가슴이 뛰는 이 느낌<br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 널 갖길 원해 <br>Pop pop pop (Uh uh) <br>(You want it)<br>Pop pop pop (Uh uh)  <br>(I got it) <br>Pop pop pop (Uh uh) <br>Pop pop pop <br>너무 잘 보여 아무리 숨겨도 <br>이미 들킨 걸 자꾸 둥둥 떠다니잖아 <br>여유롭게 Check it <br>보란 듯이 Take it <br>(Baby) Baby you’re out of control <br>So you’re under my control <br>설렘이 멎기 전에 <br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 터지길 원해 <br>가슴이 뛰는 이 느낌<br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 널 갖길 원해 <br>Pop pop pop (Uh uh) <br>(You want it)<br>Pop pop pop (Uh uh)  <br>(I got it) <br>Pop pop pop (Uh uh) <br>Pop pop pop <br>Pop pop 버블같이 터져 버릴지 몰라 <br>끝도 없이 점점 부풀어 가 <br>내게 푹 빠진 너를 애써 참진 마 <br>Bae bae eyes on me now <br>내가 터뜨려 줄 테니 <br>Five! 자, 때가 됐어 <br>Four! 딱 숨을 멈춰 <br>Three! 난 너를 겨눠 <br>Two! One! Here we go!<br>설렘이 멎기 전에 <br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 터지길 원해 <br>가슴이 뛰는 이 느낌<br>I wanna make it <br>Pop pop pop, you want it <br>Pop pop pop 널 갖길 원해 <br>Pop pop pop (Uh uh) <br>Pop pop pop (You gotta pop it) <br>Pop pop pop (I can’t stop it)<br>Pop pop pop",댄스,https://cdnimg.melon.co.kr/cm2/album/images/109/90/161/10990161_20220623203136_500.jpg?cd2d08ed70469d69c028a06b93b3718e/melon/resize/282/quality/80/optimize,2022/06/24,https://www.youtube.com/embed/f6YDKF0LVWw,https://www.youtube.com/results?search_query=POP!,신남
34772475,Feel My Rhythm,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet (레드벨벳),Red Velvet<br>무도회를 뒤집어<br>작은 소란을 또 일으켜<br>This is gonna be a crazy night<br>(To-na-na-na-na-na-night)<br>등장부터 인사까지 파격적이게<br>우리 살짝 놀아볼까<br>솔직하게 Bae bae<br>지금부터 시작해 볼게<br>(Feel my vibe and sway)<br>꽃가루를 날려<br>폭죽을 더 크게 터트려<br>우릴 오만과 편견에 가두지 마<br>자유로워 지금<br>Feel my rhythm Come with me<br>상상해 봐 뭐든지<br>노래를 따라서 저 달빛에 춤을 춰<br>바로 지금 (Play my rhythm)<br>Follow follow my heartbeat<br>해가 떠올 때까지<br>Feel my rhythm 멈추지 말아 줘<br>이 순간을 놓지 마 Baby<br>차는 Old and Classic<br>(Just ride)<br>이제 조금 낯선 다른 차원까지<br>(Get loud)<br>상상할 수 없던 곳 시간 속<br>예고 없이 등장해<br>이 밤은 멋지고 우린<br>Fun and wild and brave<br>시선을 끄는 네 Motion<br>G-give me a new direction<br>끝없는 Black hole처럼<br>빠져드는 Sweet emotion<br>너를 태운 채 (Sway)<br>어디로든 떠날래 (Way)<br>온 세상 모든 경계를<br>다 휘저을래 (Oh yeah)<br>꽃가루를 날려<br>(흩날려)<br>Champagne을 더 크게 터트려<br>(마음껏)<br>더는 어제와 내일에 가두지 마<br>자유로워 지금<br>Feel my rhythm Come with me<br>상상해 봐 뭐든지<br>노래를 따라서 저 달빛에 춤을 춰<br>바로 지금 (Play my rhythm)<br>Follow follow my heartbeat<br>해가 떠올 때까지<br>Feel my rhythm 멈추지 말아 줘<br>이 순간을 놓지 마 Baby<br>온 세상이 멈추는 순간<br>What a what a feeling<br>어서 내 손을 잡아<br>(All right)<br>본 적 없던 Film<br>빠져드는 You and I <br>Next time 시계를 돌려<br>어디로 가볼까<br>Come on 또다시 시작해<br>You and I<br>Feel my rhythm Come with me<br>상상해 봐 뭐든지<br>노래를 따라서 저 달빛에 춤을 춰<br>바로 지금 (Play my rhythm)<br>Follow follow my heartbeat<br>해가 떠올 때까지<br>Feel my rhythm 끝나지 않는 꿈<br>이 순간을 놓지 마 Baby,댄스,https://cdnimg.melon.co.kr/cm2/album/images/108/94/554/10894554_20220321100622_500.jpg?d53e7525c3212538fa0b850bca4e7369/melon/resize/282/quality/80/optimize,2022/03/21,https://www.youtube.com/embed/R9At2ICm4LQ,https://www.youtube.com/results?search_query=Feel+My+Rhythm,신남
33464805,Dun Dun Dance,Dear OHMYGIRL,오마이걸 (OH MY GIRL),Dun Dun Dance Dun Dun Dance<br>Dun Dun Dance<br>Just dance Just dance<br>Dun Dun Dance Dun Dun Dance<br>Dun Dun Dance<br>Just dance Just dance<br>유성이 비처럼 쏟아지는 하늘<br>그 아래 너와 함께 춤추고 싶어<br>색색의 옷들과 예쁜 액세서리<br>oh baby<br>흐르는 저 음악이<br>내 맘을 설레게 하지<br>I feel the disco rhythm in my body<br>다른 아무것도 생각하진 마<br>yeah 발자국으로 가득한<br>무대 위에 올라<br>자유로운 몸짓 그 사랑스런 느낌<br>저 따분했던 하루와<br>일상에서 벗어나 oh tonight<br>Just you and I<br>지구를 등지고 떠올라<br>맘껏 crazy crazy crazy 긴 춤을 춰<br>말리지 마 지금 내 기분은<br>feel so high<br>멀리 멀리 멀리 다 눈부셔<br>I just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Oh baby give me baby<br>give me baby give me more<br>날 멈추지 마 love this song<br>Just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Just dance Just dance<br>Shining like a disco ball<br>빨간 high heels on the road<br>Got my eyes on you<br>and you got yours<br>저 태양이 다시 눈뜰 때까지<br>넌 평범한데 뭔가 달라<br>왠지 묘한 구석이 있네<br>난 가려져 있는 게 보여<br>우린 모두 이상해 조금씩은 yeah<br>사람을 가장한 낯선 존재들처럼<br>oh baby<br>yeah 놀라지 않아<br>괜찮아 좀 더 가까이 와<br>다른 시선 따위 다 잊어버려 우리<br>늘 복잡한 저세상과<br>기대에서 벗어나 oh tonight<br>Just you and I<br>지구를 등지고 떠올라<br>맘껏 crazy crazy crazy 긴 춤을 춰<br>말리지 마 지금 내 기분은<br>feel so high<br>멀리 멀리 멀리 다 눈부셔<br>I just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Oh baby give me baby<br>give me baby give me more<br>날 멈추지 마 love this song<br>Just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Just dance Just dance<br>어차피 작은 점일 뿐야<br>보석 같은 아이야<br>몇 발짝 멀리 떨어져서 바라보면 돼<br>우린 dancing on fire<br>Just you and I<br>지구를 등지고 떠올라<br>맘껏 crazy crazy crazy 긴 춤을 춰<br>말리지 마 지금 내 기분은<br>feel so high<br>멀리 멀리 멀리 다 눈부셔<br>I just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Oh baby give me baby<br>give me baby give me more<br>날 멈추지 마 love this song<br>Just wanna Dun Dun Dance<br>Dun Dun Dance Dun Dun Dance<br>Just dance Just dance<br>,댄스,https://cdnimg.melon.co.kr/cm2/album/images/106/04/729/10604729_20210510143932_500.jpg?1056f17bb6bd56afbbcd92f65d87723e/melon/resize/282/sharpen/0x1,2021/05/10,https://www.youtube.com/embed/HzOjwL7IP_o,https://www.youtube.com/results?search_query=Dun+Dun+Dance,신남
